Selección;Trabajo;Desc. Actuación;Desc. Estado HIPPO Trabajo;Contador de plazo legal;Número de Reclamaciones;Cod. Base/Centro;Actuación;Etiquetas EC;F.I. Ejecucion Trabajo;F.F. Ejecucion Trabajo;SGT Nombre Supervisor;Último Comentario;Desc. Plazo Legal Ejec. (C);Estado ATOM;Inst.Particular FECHAS;Inst.Particular Fechas DEFECTOS;Contenido Obra;Desc. Base/Centro;Desc. Estado SSNN Actuación;Desc. Estado HIPPO Actuación;Empresa Colaboradora;Desc. Estado SSNN Trabajo;F.I. Ejecucion Actuación;F.F. Ejecucion Actuación;Imp. Mat. Cont. Incurr. Trabajo (C);Imp. Mat. Cont. Compr. Trabajo (C);Imp. Mat. Cont. Prev. Cierre Trabajo (C);Imp. Mat. Emp. Incurr. Trabajo (C);Imp. Mat. Emp. Compr. Trabajo (C);Imp. Mat. Emp. Prev. Cierre Trabajo (C);Imp. MO Cont. Incurr. Trabajo (C);Imp. MO Cont. Compr. Trabajo (C);Imp. MO Cont. Prev. Cierre Trabajo (C);Imp. Incurr. Trabajo (C);Imp. Compr. Trabajo (C);Imp. Prev. Cierre Trabajo (C);Inst. Sup. CT (Act);Inst. Sup. SUB (Act);Inst. Sup. LMT (Act);Inst. Sup. LAT (Act);SGM Procedencia;SGM Nivel 1;SGM Nivel 2;SGM Nivel 3;SGM Responsable;SGM Solicitante;SGM Tipo Adjudicación;Municipio;SGT Desc. Tipo Adjudicacion;SGT Nombre Tipo Obra;SGT Prov. servicio SI/NO (C);SGT Plazo Legal Ejec.;SGT F. Cobro;SGT F. PS;SGT F. Replan.;SGT F. RTE;SGT F. Alta;SGT F. Pres.;SGT F. Adjudicacion;SGM Obs. trabajo;SGM Imp. OT/ES;Empresa colaboradora OT;Brigada;F.I. Real Ejecución Trabajo;F.F. Real Ejecución Trabajo;Grupo Gestion;Marca Exportación;Desc. Trabajo;F. Límite Lote;Última aparición Trabajo;F.F Tram Ejecución;TR7;Observaciones;Material Campañas;Fecha límite legal ejecución;Incurr. Actuación Ej N (C);PdC Actuación Ej N;SGM H-H Trabajo Normal Prev.;SGM Imp. Solicitud;Fase Actuación;Fecha Ejecutable;Fecha Última Entrada;User Id Última Entrada;Fecha Última Planificación;Causa exclus. última PLA;Número de Comentarios;Cod. Pedido Concertado;Fecha Primer Cierre Prog.;Fecha Último Cierre Prog.;Prioridad UFD;Intensidad Supervision;Material Singular;Gasto/Inv. (C);Causa de Desprogramación;Imp. Actuación (C);Imp. MO Actuación (C);Responsable (C);Criterio de asignación;Obra civil;Agendado Por;Exclusiones REPLA; ORG. Inst. Particular Fecha;TIPO Inst.Particular DEFECTOS;Zona Delegación;Delegación;Fecha Alta;Próxima caducidad de trámite;Trámite Caducado;nº programaciones;Fecha Última Ejecutabilidad;Nº Reportes;Nº Reportes CSS;Nº Reportes ANOM;NDO Formal;MTTO Correctivo Urgente;Sistema Origen;GDA Cod. Solicitud;GDA Tipo Actuación;GDA Clase Actividad;GDA Estado Solicitud;GDA Tipo Instalación;GDA Nivel Tensión;Tipo red (C);Nº de STOPs;Fecha Último STOP;Expediente Digital;Causa Reagendado Trabajo;Coeficiente TTA;Agrupación TERed;Coordinador SyS;F. F. Log Ejecución;Bloqueado por Migración;Agrupadora;Código de Expediente Inicial;Motivo de Cancelación;Ejecutabilidad Parcial;Provincia;Distrito;Nº Trabajos Ejec. Parcial;Incurrido Ej N Trabajo;PdC Ej N Trabajo;Razon Revisa;Estado Interno PLA;Alerta Trabajo;Estado Propuesto OT;Ejecutable
FALSE;918223030468.1;P.S.: EXTREMADURA, 152 MADRID;REPROGRAMADO;72;1;9182;9,18223E+11;CERRAR EN PROGRAMACIÓN;24/04/2024;19/05/2024;CENTRO DE TELEGESTIO;09/01/24 Obra ejecutable, solicitar licencia;Necesidad de ampliar la red BT.;PENDIENTE CONTRATA: GEOPORTAL;14/12/2023;23/05/2023;Obra civil, RSBT, Instalaciones de enlace, PAT;OP MAD CAPITAL SUR;ENCARGO DE EJECUCION;EJECUTABLE;EIFFAGE;ENCARGO DE EJECUCION;24/04/2024;19/05/2024;0,00 €;137,73 €;137,73 €;0,00 €;56,14 €;56,14 €;0,00 €;566,77 €;566,77 €;0,00 €;760,64 €;760,64 €;;;;;;;;;;;;MADRID;CONCERTADO;PROVISION DE SERVICIOS;SI;30;23/05/2023;;22/12/2023;;23/05/2023;23/05/2023;22/12/2023;;;EIFFAGE;;;;GG1;TRUE;P.S.: EXTREMADURA, 152 MADRID-1;;12/04/2024;;0;;FALSE;15/01/2024;0,00 €;0,00 €;;0,00 €;EJECUCIÓN;03/06/2023;11/04/2024;3017;02/12/2023;ET-AM;2;5624000070;21/12/2023;11/04/2024;ALTA;3;FALSE;I;Anomalías instalación cliente;760,64 €;566,77 €;Javier Zamorano Jiménez;TGA;TRUE;90076143;;PZE;OR;CEN;MADRID                                            ;23/05/2023;;SI;2;03/06/2023;1;;;FALSE;FALSE;SGT;;;;;;;RED MT/BT;1;26/05/2023;TRUE;;FALSE;;NO APLICA;;FALSE;EXTENSIÓN DE RED OBLIGATORIA;;;FALSE;MADRID;LATINA;;0;760,64;;;;;TRUE
FALSE;918223040369.1;P.S.: FERNANDEZ SHAW, 9 MADRID;PEND.INST.PART;0;3;9182;9,18223E+11;;18/04/2024;18/04/2024;;;Necesidad de ampliar la red BT.;;15/05/2024;23/05/2023;;OP MAD CAPITAL SUR;COBRO UNICO;EJECUTABLE;EIFFAGE;PRESUPUESTO ELABORADO;18/04/2024;18/04/2024;0,00 €;153,32 €;153,32 €;0,00 €;186,24 €;186,24 €;0,00 €;828,67 €;828,67 €;0,00 €;1.168,23 €;1.168,23 €;;;;;;;;;;;;MADRID;LLAVE EN MANO;PROVISION DE SERVICIOS;SI;30;23/05/2023;;;;23/05/2023;23/05/2023;;;;EIFFAGE;;;;GG2 CF;FALSE;P.S.: FERNANDEZ SHAW, 9 MADRID-1;;12/04/2024;;0;;FALSE;23/06/2023;0,00 €;0,00 €;;0,00 €;OBRA NO INICIADA;24/05/2023;23/05/2023;;30/03/2024;;0;;;;ALTA;3;FALSE;I;;1.168,23 €;828,67 €;;TGA;FALSE;;;PPP;OR;CEN;MADRID                                            ;23/05/2023;;;;24/05/2023;;;;FALSE;FALSE;SGT;;;;;;;RED MT/BT;;;TRUE;;FALSE;;SEQUEIRO IGLESIAS JOSE JOAQUIN;;FALSE;EXTENSIÓN DE RED OBLIGATORIA;;;FALSE;MADRID;RETIRO;;0;1168,23;;;;;TRUE
FALSE;918221100291.1;P.S.: MENDEZ ALVARO, 55 MADRID;STOP;0;9;9182;9,18221E+11;;12/04/2024;17/04/2024;HERNANDEZ GARDUÑO DANIEL;;Necesidad de construir varios CTs.;PENDIENTE CONTRATA: GEOPORTAL;30/06/2024;25/05/2023;;OP MAD CAPITAL SUR;ADJUDICADA;EJECUTABLE;EIFFAGE;ENCARGO DE EJECUCION;12/04/2024;17/04/2024;0,00 €;4,33 €;4,33 €;0,00 €;616,20 €;616,20 €;0,00 €;1.338,41 €;1.338,41 €;0,00 €;1.958,94 €;1.958,94 €;;;;;;;;;;;;MADRID;CONCERTADO;PROVISION DE SERVICIOS;SI;80;25/05/2023;;17/07/2023;;25/05/2023;25/05/2023;17/07/2023;;;EIFFAGE;;;;GG1;FALSE;P.S.: MENDEZ ALVARO, 55 MADRID-1;;12/04/2024;;1;PTE. TR7 (CLIENTE);FALSE;;0,00 €;0,00 €;;0,00 €;OBRA NO INICIADA;22/03/2024;25/05/2023;;28/06/2023;;0;5624000070;;;ALTA;5;FALSE;I;;4.680,93 €;4.060,40 €;HERNANDEZ GARDUÑO DANIEL;TTD;FALSE;;;PZE;OR;CEN;MADRID                                            ;25/05/2023;21/07/2028;SI;;22/03/2024;;;;FALSE;FALSE;SGT;;;;;;;RED MT/BT;1;27/06/2023;TRUE;;FALSE;;GOMEZ DEL VALLE MARTA;;FALSE;EXTENSIÓN DE RED OBLIGATORIA;;;FALSE;MADRID;ARGANZUELA;;0;1958,94;;;;;TRUE
FALSE;918221100291.9;P.S.: MENDEZ ALVARO, 55 MADRID;PEND.INST.PART;0;9;9182;9,18221E+11;;12/04/2024;17/04/2024;HERNANDEZ GARDUÑO DANIEL;;Necesidad de construir varios CTs.;REVISIÓN DEL REPLANTEO Y ENVÍO A GEOPORTAL;30/06/2024;25/05/2023;;OP MAD CAPITAL SUR;ADJUDICADA;EJECUTABLE;EIFFAGE;ENCARGO DE EJECUCION;12/04/2024;17/04/2024;0,00 €;0,00 €;0,00 €;0,00 €;0,00 €;0,00 €;0,00 €;1.487,06 €;1.487,06 €;0,00 €;1.487,06 €;1.487,06 €;;;;;;;;;;;;MADRID;CONCERTADO;PROVISION DE SERVICIOS;SI;80;25/05/2023;;17/07/2023;;25/05/2023;25/05/2023;17/07/2023;;;EIFFAGE;;;;GG1;FALSE;P.S.: MENDEZ ALVARO, 55 MADRID-9;;12/04/2024;;1;;FALSE;;0,00 €;0,00 €;;0,00 €;OBRA NO INICIADA;22/03/2024;;;28/06/2023;;0;5624000070;;;ALTA;5;FALSE;I;;4.680,93 €;4.060,40 €;HERNANDEZ GARDUÑO DANIEL;TTD;FALSE;;;PZE;OR;CEN;MADRID                                            ;19/07/2023;21/07/2028;SI;;22/03/2024;;;;FALSE;FALSE;SGT;;;;;;;RED MT/BT;1;19/07/2023;TRUE;;FALSE;;SEQUEIRO IGLESIAS JOSE JOAQUIN;;FALSE;EXTENSIÓN DE RED OBLIGATORIA;;;FALSE;MADRID;ARGANZUELA;;0;1487,06;;;;;TRUE
FALSE;918223030449.1;P.S.: UZP0103 ENSANCHE VALLECAS, 47 MADRID;STOP;0;8;9182;9,18223E+11;;;;;;Necesidad de ampliar la red BT.;;23/06/2023;25/05/2023;;OP MAD CAPITAL SUR;COBRO UNICO;EJECUTABLE;EIFFAGE;PRESUPUESTO ELABORADO;14/02/2024;22/02/2024;0,00 €;227,32 €;227,32 €;0,00 €;0,00 €;0,00 €;0,00 €;1.479,11 €;1.479,11 €;0,00 €;1.706,43 €;1.706,43 €;;;;;;;;;;;;MADRID;LLAVE EN MANO;PROVISION DE SERVICIOS;SI;30;25/05/2023;;;;25/05/2023;25/05/2023;;;;EIFFAGE;;;;GG2 CF;FALSE;P.S.: UZP0103 ENSANCHE VALLECAS, 47 MADRID-1;;12/04/2024;;1;PTE. TR7 (CLIENTE);FALSE;;0,00 €;0,00 €;;0,00 €;OBRA NO INICIADA;06/06/2023;27/05/2023;2741;02/11/2023;ET;0;;;;ALTA;5;FALSE;I;;1.706,43 €;1.479,11 €;;TGA;FALSE;;ET;PZE;OR;CEN;MADRID                                            ;25/05/2023;;;;06/06/2023;;;;FALSE;FALSE;SGT;;;;;;;RED MT/BT;1;27/05/2023;TRUE;;FALSE;;SEQUEIRO IGLESIAS JOSE JOAQUIN;;FALSE;EXTENSIÓN DE RED OBLIGATORIA;;;FALSE;MADRID;VILLA DE VALLECAS;;0;1706,43;;;;;TRUE
FALSE;918223050238.1;P.S.: PEÑA SORRAPIA, 70 MADRID;EJECUTADO;92;3;9182;9,18223E+11;EJECUTADO.;20/11/2023;30/12/2023;CENTRO DE TELEGESTIO;Faltan los reportes del extintor , punto de luz y enchufe.;Necesidad de ampliar la red BT.;PENDIENTE CONTRATA: GEOPORTAL;30/09/2023;26/05/2023;PAT, Instalaciones de enlace, Obra civil, RSBT;OP MAD CAPITAL SUR;ENCARGO DE EJECUCION;EJECUTABLE;EIFFAGE;ENCARGO DE EJECUCION;20/11/2023;30/12/2023;0,00 €;143,47 €;143,47 €;0,00 €;32,52 €;32,52 €;0,00 €;634,18 €;634,18 €;0,00 €;810,17 €;810,17 €;;;;;;;;;;;;MADRID;CONCERTADO;PROVISION DE SERVICIOS;SI;30;26/05/2023;;14/08/2023;;26/05/2023;26/05/2023;14/08/2023;;;EIFFAGE;;20/11/2023;30/12/2023;GG1;TRUE;P.S.: PEÑA SORRAPIA, 70 MADRID-1;;12/04/2024;;0;;FALSE;27/10/2023;0,00 €;0,00 €;;0,00 €;EJECUTADO;03/06/2023;13/11/2023;3150;22/07/2023;ET-AM;11;5624000070;09/08/2023;14/11/2023;ALTA;3;FALSE;I;Necesidad nuevo TERed (avería no finalizada en semana en curso);810,17 €;634,18 €;Miguel Ladero Llorente;TGA;TRUE;90088728;ET-AM;PZE;OR;CEN;MADRID                                            ;26/05/2023;;SI;2;27/09/2023;2;;;FALSE;FALSE;SGT;;;;;;;RED MT/BT;2;21/09/2023;TRUE;;FALSE;;NO APLICA;;FALSE;EXTENSIÓN DE RED OBLIGATORIA;;;FALSE;MADRID;VILLA DE VALLECAS;;0;810,17;;;;;TRUE
FALSE;918222100046.1;P.S.: MENDEZ ALVARO, 47 MADRID;STOP;0;1;9182;9,18222E+11;;26/12/2023;04/01/2024;HERNANDEZ GARDUÑO DANIEL;;Acometida a un solo consumidor con tensión nominal de suministro <= 66kV.;PENDIENTE CONTRATA: GEOPORTAL;19/01/2024;29/05/2023;;OP MAD CAPITAL SUR;ADJUDICADA;EJECUTABLE;EIFFAGE;ENCARGO DE EJECUCION;26/12/2023;30/04/2024;0,00 €;4,33 €;4,33 €;0,00 €;420,00 €;420,00 €;0,00 €;851,76 €;851,76 €;0,00 €;1.276,09 €;1.276,09 €;;;;;;;;;;;;MADRID;CONCERTADO;PROVISION DE SERVICIOS;SI;80;29/05/2023;;06/10/2023;;29/05/2023;29/05/2023;06/10/2023;;;EIFFAGE;;;;GG1;FALSE;P.S.: MENDEZ ALVARO, 47 MADRID-1;;12/04/2024;;1;PTE. TR7 (CLIENTE);FALSE;;0,00 €;0,00 €;;0,00 €;OBRA NO INICIADA;18/11/2023;29/05/2023;;01/12/2023;ET-AM;0;5624000070;;;ALTA;5;FALSE;I;;1.723,75 €;1.299,42 €;HERNANDEZ GARDUÑO DANIEL;TCS;FALSE;;ET-AM-MF;PZE;OR;CEN;MADRID                                            ;29/05/2023;17/05/2024;;;19/01/2024;;;;FALSE;FALSE;SGT;;;;;;;RED MT/BT;1;11/06/2023;TRUE;;FALSE;;GOMEZ DEL VALLE MARTA;;FALSE;EXTENSIÓN DE RED OBLIGATORIA;;;FALSE;MADRID;ARGANZUELA;;0;1276,09;;;;;TRUE
FALSE;918222040329.1;P.S.: CERRO DEL CAMPO, 22 MADRID;NO PROGRAMABLE;0;17;9182;9,18222E+11;;02/05/2024;16/05/2024;JUAN LABRA JORGE;25/01/24: PTE APM;Necesidad de construir un CT.;PENDIENTE CONTRATA: GEOPORTAL;31/10/2023;31/05/2023;Obra civil, PAT, LSMT, RSBT, Telegestión, Trabajos en CT, CT  , Instalaciones de enlace;OP MAD CAPITAL SUR;ADJUDICADA;EN CURSO;EIFFAGE;ENCARGO DE EJECUCION;02/05/2024;16/05/2024;0,00 €;762,71 €;762,71 €;0,00 €;44.133,80 €;44.133,80 €;0,00 €;3.609,70 €;3.609,70 €;0,00 €;48.506,21 €;48.506,21 €;;;;;;;;;;;;MADRID;CONCERTADO;PROVISION DE SERVICIOS;SI;60;31/05/2023;;19/06/2023;;31/05/2023;31/05/2023;19/06/2023;;;EIFFAGE;;;;GG1;TRUE;P.S.: CERRO DEL CAMPO, 22 MADRID-1;;12/04/2024;;1;;FALSE;30/12/2023;0,00 €;0,00 €;;0,00 €;LOGÍSTICA;10/10/2023;09/04/2024;2885;10/04/2024;ET-AM;1;5624000070;02/11/2023;02/11/2023;ALTA;5;TRUE;I;;48.506,21 €;3.609,70 €;JUAN LABRA JORGE;TCS;TRUE;;;CPP;OR;CEN;MADRID                                            ;04/01/2023;;;;31/10/2023;1;;;FALSE;FALSE;SGT;;;;;;;RED MT/BT;2;01/06/2023;TRUE;;FALSE;AH247;GOMEZ DEL VALLE MARTA;;FALSE;EXTENSIÓN DE RED OBLIGATORIA;;;FALSE;MADRID;VICÁLVARO;;0;48506,21;;;;;FALSE
FALSE;918123050260.1;P.S.: TORRE DE DON MIGUEL, 0021 MADRID;REPROGRAMADO;2;2;9182;9,18123E+11;CERRAR EN PROGRAMACIÓN;13/02/2024;16/03/2024;CENTRO DE TELEGESTIO;EL EXPEDIENTE NO TIENE NINGUN TRAMITE EN LICENTIA. SOLICITAR PARA PODER EJECUTAR TRABAJOS;Necesidad de ampliar la red BT.;PENDIENTE CONTRATA: GEOPORTAL;28/09/2023;31/05/2023;;OP MAD CAPITAL SUR;ENCARGO DE EJECUCION;EJECUTABLE;EIFFAGE;ENCARGO DE EJECUCION;13/02/2024;16/03/2024;0,00 €;71,24 €;71,24 €;0,00 €;904,78 €;904,78 €;0,00 €;1.242,69 €;1.242,69 €;0,00 €;2.218,71 €;2.218,71 €;;;;;;;;;;;;MADRID;CONCERTADO;PROVISION DE SERVICIOS;SI;30;31/05/2023;;04/10/2023;;31/05/2023;31/05/2023;04/10/2023;;;EIFFAGE;;;;GG1;TRUE;P.S.: TORRE DE DON MIGUEL, 0021 MADRID-1;;12/04/2024;;0;;FALSE;10/05/2024;0,00 €;0,00 €;;0,00 €;EJECUCIÓN;10/06/2023;28/11/2023;2885;08/07/2023;ET-AM;5;5624000070;02/10/2023;10/04/2024;ALTA;3;FALSE;I;Pte Licencia / Trámite;2.218,71 €;1.242,69 €;Juan Carlos Barreiros Galindo;TGA;FALSE;;ET-AM;CZE;OR;CEN;MADRID                                            ;31/05/2023;;SI;1;10/04/2024;;;;FALSE;FALSE;SGT;;;;;;;RED MT/BT;2;23/03/2024;TRUE;Pte Licencia / Trámite;FALSE;;NO APLICA;;FALSE;EXTENSIÓN DE RED OBLIGATORIA;;;FALSE;MADRID;VILLA DE VALLECAS;;0;2218,71;;;;;TRUE
FALSE;918222100170.1;P.S.: UZP0202 LOS CERROS, 360 MADRID;EJECUTADO;93;4;9182;9,18222E+11;;01/01/2024;04/04/2024;ALES DIOSDADO ANA;EJECUTADO;Acometida a un solo consumidor con tensión nominal de suministro <= 66kV.;PENDIENTE CONTRATA: GEOPORTAL;03/07/2023;01/06/2023;TET. Apertura puentes, LAMT, Desmontaje, PAT, TeT, Obra civil, Apoyos Metálicos, Trabajos en CT, ANTIESCALADA;OP MAD CAPITAL SUR;ENCARGO DE EJECUCION;EJECUTABLE;EIFFAGE;ENCARGO DE EJECUCION;01/01/2024;31/05/2024;0,00 €;1.129,02 €;1.129,02 €;0,00 €;1.668,00 €;1.668,00 €;0,00 €;4.591,59 €;4.591,59 €;0,00 €;7.388,61 €;7.388,61 €;;;;;;;;;;;;MADRID;CONCERTADO;PROVISION DE SERVICIOS;SI;80;01/06/2023;;23/11/2023;;01/06/2023;01/06/2023;22/11/2023;;;EIFFAGE;;01/01/2024;04/04/2024;GG1;TRUE;P.S.: UZP0202 LOS CERROS, 360 MADRID-1;;12/04/2024;;0;;FALSE;02/02/2024;0,00 €;0,00 €;;0,00 €;EJECUTADO;14/11/2023;22/12/2023;3017;15/11/2023;ET-AM-MF;2;5624000070;21/11/2023;22/12/2023;ALTA;5;FALSE;I;Necesidad nuevo TERed (avería no finalizada en semana en curso);7.388,61 €;4.591,59 €;ALES DIOSDADO ANA;TCS;TRUE;90076143;ET-AM;PZE;OR;CEN;MADRID                                            ;01/06/2023;30/12/2027;;2;14/11/2023;3;;;FALSE;FALSE;SGT;;;;;;;RED MT/BT;1;05/06/2023;TRUE;;FALSE;;GOMEZ DEL VALLE MARTA;;FALSE;EXTENSIÓN DE RED OBLIGATORIA;;;FALSE;MADRID;VICÁLVARO;;0;7388,61;;;;;TRUE
FALSE;918223050357.1;P.S.: ANTONIO ZAMORA, 47 MADRID;REPROGRAMAR;172;2;9182;9,18223E+11;STOP;26/04/2024;07/05/2024;CENTRO DE TELEGESTIO;03/11 No esta puesta la CGP, se suben los reportes a argos.;Necesidad de ampliar la red BT.;PENDIENTE CONTRATA: GEOPORTAL;25/03/2024;11/03/2024;;OP MAD CAPITAL SUR;ENCARGO DE EJECUCION;EJECUTABLE;EIFFAGE;ENCARGO DE EJECUCION;26/04/2024;07/05/2024;0,00 €;333,79 €;333,79 €;0,00 €;1.164,00 €;1.164,00 €;0,00 €;7.039,33 €;7.039,33 €;0,00 €;8.537,12 €;8.537,12 €;;;;;;;;;;;;MADRID;CONCERTADO;PROVISION DE SERVICIOS;SI;30;07/06/2023;;01/08/2023;;07/06/2023;07/06/2023;01/08/2023;;;EIFFAGE;;;;GG1;TRUE;P.S.: ANTONIO ZAMORA, 47 MADRID-1;;12/04/2024;;0;;FALSE;22/08/2023;0,00 €;0,00 €;;0,00 €;OBRA NO INICIADA;23/07/2023;04/12/2023;3150;06/04/2024;;3;5624000070;31/07/2023;02/11/2023;ALTA;5;FALSE;I;Necesidad nuevo TERed (avería no finalizada en semana en curso);8.537,12 €;7.039,33 €;Oscar Perez Santas;TGA;FALSE;UserPla;;CIE;MA;CEN;MADRID                                            ;07/06/2023;;SI;2;23/07/2023;3;;1;FALSE;FALSE;SGT;;;;;;;RED MT/BT;1;09/06/2023;TRUE;;FALSE;;NO APLICA;;FALSE;EXTENSIÓN DE RED OBLIGATORIA;;;FALSE;MADRID;LATINA;;0;8537,12;;;;;TRUE
FALSE;918223040145.1;P.S.: HERCE, 41 MADRID;STOP;0;5;9182;9,18223E+11;;21/02/2024;06/03/2024;ALES DIOSDADO ANA;REVISIÓN DEL REPLANTEO Y ENVÍO A GEOPORTAL, OK. DOCUMENTACIÓN EN EXP DIGITAL. PENDIENTE VIDEO REPLANTEO.;Necesidad de construir un CT.;PENDIENTE CONTRATA: GEOPORTAL;;08/06/2023;Obra civil, LSMT, CT  , Instalaciones de enlace, Trabajos en CT, Ensayos y mediciones, RSBT, PAT;OP MAD CAPITAL SUR;ADJUDICADA;EJECUTABLE;EIFFAGE;ENCARGO DE EJECUCION;21/02/2024;06/03/2024;0,00 €;98,11 €;98,11 €;0,00 €;420,00 €;420,00 €;0,00 €;2.093,00 €;2.093,00 €;0,00 €;2.611,11 €;2.611,11 €;;;;;;;;;;;;MADRID;CONCERTADO;PROVISION DE SERVICIOS;SI;60;08/06/2023;;29/01/2024;;08/06/2023;08/06/2023;29/01/2024;;;EIFFAGE;;;;GG1;FALSE;P.S.: HERCE, 41 MADRID-1;;12/04/2024;;1;PTE. TR7 (CLIENTE);FALSE;;0,00 €;0,00 €;;0,00 €;OBRA NO INICIADA;24/01/2024;08/06/2023;;31/01/2024;ET;1;5624000070;;;ALTA;5;FALSE;I;;2.611,11 €;2.093,00 €;ALES DIOSDADO ANA;TTD;TRUE;;ET;;OR;CEN;MADRID                                            ;08/06/2023;26/07/2028;SI;;24/01/2024;;;;FALSE;FALSE;SGT;;;;;;;RED MT/BT;1;14/06/2023;FALSE;;FALSE;;NO APLICA;;FALSE;EXTENSIÓN DE RED OBLIGATORIA;;;FALSE;MADRID;VICÁLVARO;;0;2611,11;;;;;TRUE
FALSE;918223050369.1;P.S.: DOCTOR GARCIA TAPIA, 10 MADRID;REPROGRAMAR;67;1;9182;9,18223E+11;;06/05/2024;20/06/2024;CENTRO DE TELEGESTIO;Se genera nueva anomalía indicando a cliente que debe instalar módulo;Necesidad de ampliar la red BT.;PENDIENTE CONTRATA: GEOPORTAL;08/01/2024;;;OP MAD CAPITAL SUR;ENCARGO DE EJECUCION;EJECUTABLE;EIFFAGE;ENCARGO DE EJECUCION;06/05/2024;20/06/2024;0,00 €;252,57 €;252,57 €;0,00 €;804,94 €;804,94 €;0,00 €;3.990,43 €;3.990,43 €;0,00 €;5.047,94 €;5.047,94 €;;;;;;;;;;;;MADRID;CONCERTADO;PROVISION DE SERVICIOS;SI;30;12/06/2023;;02/10/2023;;12/06/2023;12/06/2023;02/10/2023;;;EIFFAGE;;;;GG1;TRUE;P.S.: DOCTOR GARCIA TAPIA, 10 MADRID-1;;12/04/2024;;0;;FALSE;08/02/2024;0,00 €;0,00 €;;0,00 €;OBRA NO INICIADA;23/07/2023;14/03/2024;2885;30/09/2023;;5;5624000070;02/10/2023;09/01/2024;ALTA;5;FALSE;I;Anomalías instalación cliente;5.047,94 €;3.990,43 €;Javier Zamorano Jiménez;TGA;FALSE;90071052;;PZE;;CEN;MADRID                                            ;12/06/2023;;SI;1;09/01/2024;6;;1;FALSE;FALSE;SGT;;;;;;;RED MT/BT;2;26/11/2023;TRUE;Anomalías instalación cliente;FALSE;;NO APLICA;;FALSE;EXTENSIÓN DE RED OBLIGATORIA;;;FALSE;MADRID;MORATALAZ;;0;5047,94;;;;;TRUE
FALSE;918222060165.1;P.S.: UZP0103 ENSANCHE VALLECAS, 38 MADRID;STOP;0;8;9182;9,18222E+11;;22/09/2023;06/10/2023;JUAN LABRA JORGE;;Necesidad de construir un CT.;PENDIENTE CONTRATA: GEOPORTAL;18/03/2024;15/02/2023;;OP MAD CAPITAL SUR;COBRO UNICO;EJECUTABLE;EIFFAGE;ENCARGO DE EJECUCION;22/09/2023;06/10/2023;0,00 €;5,28 €;5,28 €;0,00 €;420,00 €;420,00 €;0,00 €;1.004,52 €;1.004,52 €;0,00 €;1.429,80 €;1.429,80 €;;;;;;;;;;;;MADRID;CONCERTADO;PROVISION DE SERVICIOS;SI;60;15/06/2023;;23/02/2023;;15/02/2023;15/02/2023;;;;EIFFAGE;;;;GG1;FALSE;P.S.: UZP0103 ENSANCHE VALLECAS, 38 MADRID-1;;12/04/2024;;1;PTE. TR7 (CLIENTE);FALSE;;0,00 €;0,00 €;;0,00 €;OBRA NO INICIADA;26/09/2023;15/02/2023;;02/11/2023;ET;0;5624000070;;;ALTA;5;FALSE;I;;2.395,10 €;1.969,82 €;JUAN LABRA JORGE;TCS;FALSE;;ET;PZE;OR;CEN;MADRID                                            ;15/02/2023;30/12/2027;SI;;26/09/2023;;;;FALSE;FALSE;SGT;;;;;;;RED MT/BT;1;17/02/2023;TRUE;;FALSE;;GOMEZ DEL VALLE MARTA;;FALSE;EXTENSIÓN DE RED OBLIGATORIA;;;FALSE;MADRID;VILLA DE VALLECAS;;0;1429,8;;;;;TRUE
FALSE;918222060165.9;P.S.: UZP0103 ENSANCHE VALLECAS, 38 MADRID;STOP;0;8;9182;9,18222E+11;;22/09/2023;06/10/2023;;;Necesidad de construir un CT.;RETROCEDIDO;18/03/2024;15/02/2023;;OP MAD CAPITAL SUR;COBRO UNICO;EJECUTABLE;EIFFAGE;PRESUPUESTO ELABORADO;22/09/2023;06/10/2023;0,00 €;0,00 €;0,00 €;0,00 €;0,00 €;0,00 €;0,00 €;347,84 €;347,84 €;0,00 €;347,84 €;347,84 €;;;;;;;;;;;;MADRID;CONCERTADO;PROVISION DE SERVICIOS;SI;60;15/06/2023;;;;15/02/2023;15/02/2023;;;;EIFFAGE;;;;GG1;FALSE;P.S.: UZP0103 ENSANCHE VALLECA-9;;12/04/2024;;1;PTE. TR7 (CLIENTE);FALSE;;0,00 €;0,00 €;;0,00 €;OBRA NO INICIADA;26/09/2023;;;02/11/2023;ET;0;5622007494;;;ALTA;5;FALSE;I;;2.395,10 €;1.969,82 €;Daniel Hernandez Garduño;TCS;FALSE;;ET;PZE;OR;CEN;MADRID                                            ;22/02/2023;30/12/2027;SI;;26/09/2023;;;;FALSE;FALSE;SGT;;;;;;;RED MT/BT;1;23/02/2023;TRUE;;FALSE;;SEQUEIRO IGLESIAS JOSE JOAQUIN;;FALSE;EXTENSIÓN DE RED OBLIGATORIA;;;FALSE;MADRID;VILLA DE VALLECAS;;0;347,84;;;;;TRUE
